"Data file recorded 2024/9/27  15:35:13"
" time  hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15"
# Endonasal Branch 7/17/24 from main()
# LED0 initialized PA5
# led_init: success. Wait for LED blink
# Starting print thread
# printq access blocked by other thread. msg = # printq test message- hello from main.c 
# Clock cycles per second 96000000
 # End DAC init. Using PA4. DAC_MAX=4095 and DAC channel 1
# End ADC init PB0 PB1 PC0 PC1 PC2 PC3 PC4 PC5
# End PWM init. TIM1 PA8 PA9 PA10 PA11, TIM4 PB6 PB7 PB8 PB9, PWM13 PA6, PWM14 PA7
# End GP Output init. PA12 PC13
# End HX711 init TIM2 Ch4 PB2 as PD_SCK and PB5 as DOUT input
# End qdec inputs init. TIM3 PC6 PC7, TIM5 PA0 PA1 (32 bit)
# Starting heartbeat thread
# Starting uart input thread
# Starting hx711 thread
# Starting control thread
# Starting print_state thread
# Starting uart input thread: at tick 0.333432 
 # Starting print_state thread: at tick 32232598 (5000 ms PRNWAIT)
 #      t=,    hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15  
    0.0000,        0,     0,     0,    0,     0,     0,     0,     0,     0,     0,     0
 # Starting hx711_thread
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 260 time 32.722824 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 261 time 32.758121 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 262 time 32.789028 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 263 time 32.823227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 264 time 32.857426 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 265 time 32.889526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 266 time 32.922626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 267 time 32.960129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 268 time 32.988853 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 269 time 33.023132 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 270 time 33.057327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 271 time 33.087128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 272 time 33.122429 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 273 time 33.157726 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 274 time 33.189724 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 275 time 33.221729 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 276 time 33.254829 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 277 time 33.291431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 278 time 33.323425 :
 # cmd=PFRQ1 value=-3000, 
   33.3452,        0,     0,     0, 1001,  1056,  1051,  1013,  1088,  1122,  1128,  1128
 # uart_input_thread count 279 time 33.356529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 280 time 33.389629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 281 time 33.421627 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 282 time 33.455826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 283 time 33.488930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 284 time 33.520924 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 285 time 33.560631 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 286 time 33.591526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 287 time 33.626827 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 288 time 33.662125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 289 time 33.688789 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 290 time 33.756031 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 291 time 33.789124 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 292 time 33.821129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 293 time 33.855328 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 294 time 33.888428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 295 time 33.927025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 296 time 33.955727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 297 time 33.988823 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 298 time 34.020828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 299 time 34.055031 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 300 time 34.089230 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 301 time 34.120327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 302 time 34.160023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 303 time 34.182129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 304 time 34.216427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 305 time 34.250626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 306 time 34.285927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 307 time 34.321228 :
 # cmd=PFRQ1 value=-3000, 
   34.3459,        0,     0,     0, 1044,  1066,  1079,  1054,  1082,  1115,  1145,  1199
 # uart_input_thread count 308 time 34.356529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 309 time 34.387428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 310 time 34.420528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 311 time 34.454727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 312 time 34.487823 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 313 time 34.521030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 314 time 34.555229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 315 time 34.590527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 316 time 34.620327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 317 time 34.654530 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 318 time 34.687626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 319 time 34.721825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 320 time 34.754929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 321 time 34.799030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 322 time 34.820030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 323 time 34.854229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 324 time 34.887329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 325 time 34.922630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 326 time 34.953629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 327 time 34.987831 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 328 time 35.019825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 329 time 35.049629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 330 time 35.083828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 331 time 35.118023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 332 time 35.155529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 333 time 35.186428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 334 time 35.220631 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 335 time 35.253727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 336 time 35.287926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 337 time 35.319927 :
 # cmd=PFRQ1 value=-3000, 
   35.3464,        0,     0,     0, 1064,  1060,  1082,  1068,  1104,  1127,  1131,  1131
 # uart_input_thread count 338 time 35.355335 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 339 time 35.387325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 340 time 35.420429 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 341 time 35.454628 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 342 time 35.487724 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 343 time 35.519825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 344 time 35.555122 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 345 time 35.587128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 346 time 35.620228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 347 time 35.656628 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 348 time 35.686428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 349 time 35.719528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 350 time 35.753822 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 351 time 35.786926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 352 time 35.820026 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 353 time 35.854225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 354 time 35.887329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 355 time 35.920429 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 356 time 35.954624 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 357 time 35.991024 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 358 time 36.019730 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 359 time 36.053947 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 360 time 36.086033 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 361 time 36.119228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 362 time 36.154526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 363 time 36.188725 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 364 time 36.219631 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 365 time 36.256031 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 366 time 36.286926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 367 time 36.318928 :
 # cmd=PFRQ1 value=-3000, 
   36.3459,        0,     0,     0, 1074,  1358,  1144,  1078,  1095,  1125,  1157,  1134
 # uart_input_thread count 368 time 36.360828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 369 time 36.386223 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 370 time 36.419327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 371 time 36.452431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 372 time 36.486629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 373 time 36.519726 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 374 time 36.552929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 375 time 36.588230 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 376 time 36.619125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 377 time 36.652229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 378 time 36.685329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 379 time 36.719528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 380 time 36.753723 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 381 time 36.785728 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 382 time 36.824322 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 383 time 36.853024 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 384 time 36.886124 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 385 time 36.919228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 386 time 36.954529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 387 time 36.985600 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 388 time 37.018726 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 389 time 37.052921 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 390 time 37.086029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 391 time 37.119129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 392 time 37.153324 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 393 time 37.185329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 394 time 37.229431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 395 time 37.252625 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 396 time 37.284630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 397 time 37.318829 :
 # cmd=PFRQ1 value=-3000, 
   37.3464,        0,     0,     0, 1038,   895,  1077,  1075,  1108,  1146,  1156,  1116
 # uart_input_thread count 398 time 37.353127 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 399 time 37.385128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 400 time 37.419327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 401 time 37.453529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 402 time 37.485531 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 403 time 37.525230 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 404 time 37.552830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 405 time 37.585930 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 406 time 37.619022 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 407 time 37.652126 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 408 time 37.686329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 409 time 37.719425 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 410 time 37.751431 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 411 time 37.786728 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 412 time 37.820030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 413 time 37.852028 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 414 time 37.885132 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 415 time 37.994125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 416 time 38.034931 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 417 time 38.087830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 418 time 38.116528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 419 time 38.151829 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 420 time 38.183830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 421 time 38.218029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 422 time 38.251129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 423 time 38.286430 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 424 time 38.317429 :
 # cmd=PFRQ1 value=-3000, 
   38.3470,        0,     0,     0, 1122,  1407,  1224,  1140,  1149,  1184,  1190,  1161
 # uart_input_thread count 425 time 38.362629 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 426 time 38.380329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 427 time 38.414528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 428 time 38.613731 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 429 time 38.687527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 430 time 39.117725 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 431 time 39.149727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 432 time 39.181728 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 433 time 39.223625 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 434 time 39.251228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 435 time 39.279926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 436 time 39.316326 :
 # cmd=PFRQ1 value=-3000, 
   39.3476,        0,     0,     0, 1143,  1135,  1153,  1133,  1159,  1172,  1152,  1197
 # uart_input_thread count 437 time 39.350525 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 438 time 39.382530 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 439 time 39.416729 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 440 time 39.448727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 441 time 39.482925 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 442 time 39.519424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 443 time 39.559128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 444 time 39.582329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 445 time 39.617630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 446 time 39.648525 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 447 time 39.682724 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 448 time 39.714729 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 449 time 39.748928 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 450 time 39.783127 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 451 time 39.819527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 452 time 39.849327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 453 time 39.881332 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 454 time 39.982834 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 455 time 40.015926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 456 time 40.049026 :
 # cmd=PFRQ1 value=-3000, 
   40.3481,        0,     0,     0, 1160,  1117,  1152,  1159,  1161,  1138,  1162,  1112
 # uart_input_thread count 457 time 40.364830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 458 time 40.383625 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 459 time 40.415630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 460 time 40.448727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 461 time 40.488430 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 462 time 40.514927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 463 time 40.550228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 464 time 40.580029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 465 time 40.618626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 466 time 40.648430 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 467 time 40.683727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 468 time 40.714828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 469 time 40.750130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 470 time 40.783226 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 471 time 40.815231 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 472 time 40.850533 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 473 time 40.883652 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 474 time 40.916828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 475 time 40.949951 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 476 time 40.980927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 477 time 41.024029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 478 time 41.050529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 479 time 41.083630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 480 time 41.116726 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 481 time 41.149830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 482 time 41.182926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 483 time 41.216022 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 484 time 41.250225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 485 time 41.284424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 486 time 41.316429 :
 # cmd=PFRQ1 value=-3000, 
   41.3476,        0,     0,     0, 1124,  1092,  1121,  1108,  1133,  1175,  1137,  1144
 # uart_input_thread count 487 time 41.350628 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 488 time 41.383724 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 489 time 41.414631 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 490 time 41.452229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 491 time 41.483124 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 492 time 41.515129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 493 time 41.551529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 494 time 41.583527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 495 time 41.616627 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 496 time 41.648651 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 497 time 41.696129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 498 time 41.719326 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 499 time 41.757935 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 500 time 41.783325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 501 time 41.815327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 502 time 41.848530 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 503 time 41.882725 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 504 time 41.916924 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 505 time 41.948929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 506 time 41.982029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 507 time 42.016228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 508 time 42.058128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 509 time 42.083523 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 510 time 42.115528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 511 time 42.149727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 512 time 42.181732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 513 time 42.215927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 514 time 42.249226 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 515 time 42.286728 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 516 time 42.314327 :
 # cmd=PFRQ1 value=-3000, 
   42.3482,        0,     0,     0, 1160,  1098,  1110,  1137,  1145,  1172,  1159,  1196
 # uart_input_thread count 517 time 42.349628 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 518 time 42.380527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 519 time 42.415829 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 520 time 42.448929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 521 time 42.482025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 522 time 42.514030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 523 time 42.548229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 524 time 42.581333 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 525 time 42.615528 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 526 time 42.649826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 527 time 42.690628 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 528 time 42.741329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 529 time 42.792023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 530 time 42.815228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 531 time 42.847225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 532 time 42.881428 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 533 time 42.916729 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 534 time 42.959724 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 535 time 43.080826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 536 time 43.181030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 537 time 43.215233 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 538 time 43.248322 :
 # cmd=PFRQ1 value=-3000, 
